sourcePath,sourceType,targetPath,targetType,suffixLen,score,confidence,mappedAlready
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId,BranchData,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId,FinancialInstitutionIdentification5Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId,ClearingSystemMemberIdentification3Choice,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,0,9,54,false
pacs00800101.cdtTrfTxInf[].cdtr.id.orgId,OrganisationIdentification2,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId,FinancialInstitutionIdentification3,0,9,54,false
